@relation  glass
@attribute RI real[1.51115,1.53393]
@attribute Na real[10.73,17.38]
@attribute Mg real[0.0,4.49]
@attribute Al real[0.29,3.5]
@attribute Si real[69.81,75.41]
@attribute K real[0.0,6.21]
@attribute Ca real[5.43,16.19]
@attribute Ba real[0.0,3.15]
@attribute Fe real[0.0,0.51]
@attribute TypeGlass{1,2,3,4,5,6,7}
@inputs RI, Na, Mg, Al, Si, K, Ca, Ba, Fe
@outputs TypeGlass
@data
1.51910022, 13.90205, 3.73119, 1.17917, 72.1228, 0.0621, 8.89472, 0.0, 0.1839112038709948, 1
1.51795549089932, 13.21045, 4.361412753297811, 1.41029, 72.638, 6.119041161217969, 8.43204, 0.0, 0.0, 1
1.51215232, 13.451646553131669, 3.47077, 1.12139, 72.9796, 0.621, 8.34596, 2.0304005713272844, 0.1581, 1
1.51784732, 12.67845, 3.66833, 2.2944923218745954, 73.1084, 0.60858, 5.769626213158394, 0.0, 0.0, 1
1.51823458, 12.8713, 3.47975, 1.29152, 73.48162620920493, 0.60237, 8.43204, 0.0, 0.4781766771008672, 1
1.51761952, 12.642081994922385, 3.65935, 1.26905, 73.0076, 0.60237, 12.86433096050153, 0.0, 0.0, 1
1.51782454, 12.69175, 3.53812, 1.33967, 72.9516, 0.57132, 8.75484, 0.0, 0.0, 1
1.51837126, 13.1373, 2.84217, 1.27868, 72.98034019268358, 0.55269, 9.06688, 0.32505459089881145, 0.0, 1
1.528949223536602, 12.8713, 3.47975, 1.33004, 70.64508204483313, 0.5589, 8.43204, 0.0, 0.09357849431773148, 1
1.5305574544782348, 12.73165, 0.2598550762235781, 2.4438691060486875, 72.9516, 0.621, 8.75484, 0.0, 0.4863498383216443, 1
1.5229956, 13.3102, 3.57853, 0.81965, 71.9884, 0.11799, 6.554137398592228, 0.0, 0.0153, 1
1.52212996, 14.20795, 3.82099, 0.46976, 73.31000080398749, 0.11178, 9.5726, 2.569022965202812, 0.0, 1
1.5262533722857161, 13.62036537649584, 3.33158, 1.49054, 73.282, 3.787331121032436, 8.275560258833124, 0.0, 0.0, 2
