@relation  yeast
@attribute Mcg real[0.11,1.0]
@attribute Gvh real[0.13,1.0]
@attribute Alm real[0.21,1.0]
@attribute Mit real[0.0,1.0]
@attribute Erl real[0.5,1.0]
@attribute Pox real[0.0,0.83]
@attribute Vac real[0.0,0.73]
@attribute Nuc real[0.0,1.0]
@attribute Class{MIT,NUC,CYT,ME1,ME2,ME3,EXC,VAC,POX,ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.48, 0.45, 0.59, 0.2, 0.5, 0.0, 0.58, 0.34, NUC
0.43, 0.39, 0.22105887244713, 0.21, 0.8573548105446052, 0.0, 0.15466860542182545, 0.5986979970705458, NUC
0.5, 0.4564566066969318, 0.5381835183892827, 0.21, 0.5, 0.0, 0.49, 0.01417375728817977, NUC
0.61, 0.3216479450211972, 0.55, 0.21, 0.5, 0.0, 0.5, 0.7422906900156034, NUC
0.43, 0.44, 0.48, 0.22, 0.5, 0.0, 0.6069099493736657, 0.22, CYT
0.73, 0.63, 0.42, 0.3, 0.5, 0.0, 0.49, 0.22, CYT
0.46, 0.53, 0.52, 0.15, 0.5, 0.0, 0.58, 0.22, CYT
0.57, 0.47, 0.6, 0.18, 0.5, 0.4244526980036061, 0.51, 0.22, CYT
0.3839963891739017, 0.55, 0.51, 0.43, 0.604871877959201, 0.19797202279045525, 0.51, 0.22, NUC
0.3162022249601321, 0.74, 0.42, 0.24257946788393414, 0.5, 0.0, 0.43, 0.22, ME1
0.5610126699672576, 0.15238851551022115, 0.39, 0.24, 0.5, 0.19784026030167942, 0.54, 0.22, ME2
0.79, 0.57, 0.41, 0.28, 0.5, 0.0, 0.4014952094553726, 0.22, ME2
0.41, 0.54, 0.32589216103448815, 0.2, 0.5, 0.0, 0.51, 0.22, ME3
0.53, 0.31, 0.58, 0.39, 0.5, 0.7654106663436188, 0.47, 0.37, NUC
0.48, 0.39, 0.51, 0.21, 0.5, 0.7564919456109618, 0.52, 0.28, CYT
0.32629739030876603, 0.62, 0.8321093983813443, 0.1, 0.5, 0.0, 0.49, 0.22, CYT
0.48, 0.43, 0.51, 0.32, 0.5, 0.0, 0.52, 0.6038408422851564, NUC
0.41, 0.46, 0.59, 0.19, 0.5, 0.0, 0.58, 0.27, NUC
0.48, 0.54, 0.55, 0.12, 0.5, 0.0, 0.51, 0.28261435876661317, CYT
0.45, 0.55, 0.54, 0.66, 0.5, 0.0, 0.47, 0.22, MIT
0.49, 0.42, 0.56, 0.55, 0.5, 0.0, 0.42, 0.25, MIT
0.5, 0.54, 0.53, 0.54, 0.5504335601698686, 0.0, 0.51, 0.27, MIT
0.48, 0.45, 0.30843170043743023, 0.5, 0.5, 0.0, 0.53, 0.22, MIT
0.54, 0.52, 0.63, 0.8645770540145638, 0.5, 0.0, 0.46, 0.22, MIT
0.46, 0.38, 0.27175681285368203, 0.22, 0.5, 0.0, 0.52, 0.27, MIT
0.7624940658599357, 0.5, 0.37, 0.26, 0.5, 0.0, 0.4437789733437306, 0.22, ME3
0.69, 0.7, 0.52, 0.36, 0.5, 0.0, 0.46, 0.22, EXC
0.44, 0.52, 0.41, 0.23, 0.5, 0.0, 0.5543151346930105, 0.22, NUC
0.5225684813811836, 0.9756667229290276, 0.56, 0.41, 0.9176969282370286, 0.0, 0.47, 0.5894684688163615, MIT
0.58, 0.62, 0.54, 0.17, 0.5, 0.0, 0.48, 0.22, MIT
0.46, 0.573294683167081, 0.8429333309486818, 0.53, 0.5, 0.7077646662056829, 0.53, 0.6921160406647521, MIT
0.62, 0.19311143051206867, 0.435360159796048, 0.42, 0.5, 0.0, 0.54, 0.27, NUC
0.59, 0.48, 0.5, 0.14, 0.5, 0.0, 0.45, 0.25, CYT
0.3013877187928622, 0.42, 0.71, 0.21, 0.9156619619847419, 0.0, 0.54, 0.32, CYT
0.35, 0.45, 0.9500768533488915, 0.11, 0.5, 0.0, 0.008803514868208094, 0.9372668186987906, ME3
0.42, 0.42, 0.42, 0.2, 0.5, 0.0, 0.49, 0.22, ME3
0.39, 0.4466415705454167, 0.30414338242591904, 0.4, 0.5452934475721077, 0.0, 0.49, 0.47, ME3
0.8920344453426158, 0.44, 0.3, 0.11, 0.5, 0.0, 0.51, 0.47, ME3
0.990965708431547, 0.45, 0.5, 0.23, 0.5243903728025943, 0.0, 0.49, 0.03516941448561135, CYT
0.31, 0.31, 0.56, 0.33, 0.9973835764679554, 0.0, 0.52, 0.33, NUC
0.24, 0.34, 0.69, 0.18, 0.5, 0.7922830671100605, 0.52, 0.22, CYT
0.7743740006523147, 0.55, 0.52, 0.17, 0.6897448342502455, 0.0, 0.52, 0.22, CYT
0.32, 0.57, 0.5, 0.15, 0.5, 0.0, 0.06330055763789, 0.22, CYT
0.61, 0.7375170735054457, 0.2338222019103873, 0.33, 0.5, 0.7091642847026615, 0.56, 0.22, MIT
0.21155229098199685, 0.5856950528816541, 0.6, 0.21, 0.5, 0.0, 0.57, 0.22, CYT
0.49, 0.46, 0.7520435232767005, 0.45, 0.5, 0.0, 0.5307817490144591, 0.22, MIT
0.49, 0.8806980898861536, 0.37530571683433506, 0.56, 0.5, 0.0, 0.36, 0.22, MIT
0.5783557344992541, 0.38, 0.66, 0.25, 0.5, 0.15044071388906816, 0.43, 0.22, NUC
0.41, 0.51, 0.58, 0.15, 0.8330947310507983, 0.0, 0.45, 0.27, CYT
0.2, 0.47440165867665823, 0.52, 0.14, 0.5, 0.3973943957261262, 0.2095735008524669, 0.44, CYT
0.51, 0.3249343700299352, 0.55, 0.14, 0.5, 0.0, 0.51, 0.22, CYT
0.39, 0.698873150439205, 0.6826144513982848, 0.12, 0.5, 0.3858082414571681, 0.0110439490086967, 0.2029034724000151, NUC
0.23, 0.2, 0.53, 0.2, 0.5, 0.0, 0.5026256431622024, 0.7147504817030277, NUC
0.55, 0.54, 0.56, 0.22, 0.5, 0.5551037167164273, 0.5, 0.37, NUC
0.51, 0.55, 0.35, 0.16, 0.5, 0.0, 0.51, 0.47, ME3
0.45, 0.6656176892634522, 0.53, 0.32, 0.5, 0.0, 0.21310755821250088, 0.22, CYT
0.32, 0.47, 0.55, 0.12, 0.5, 0.0, 0.52, 0.22, CYT
0.55, 0.46, 0.46, 0.31, 0.8694685249052636, 0.0, 0.58, 0.48, NUC
0.56, 0.22309108096246866, 0.53, 0.24, 0.5, 0.0, 0.57, 0.22, CYT
0.58, 0.6, 0.51, 0.24, 0.5, 0.0, 0.53, 0.019339180788802722, CYT
0.35, 0.36, 0.57, 0.17, 0.5, 0.0, 0.52, 0.22, CYT
