@relation  yeast
@attribute Mcg real[0.11,1.0]
@attribute Gvh real[0.13,1.0]
@attribute Alm real[0.21,1.0]
@attribute Mit real[0.0,1.0]
@attribute Erl real[0.5,1.0]
@attribute Pox real[0.0,0.83]
@attribute Vac real[0.0,0.73]
@attribute Nuc real[0.0,1.0]
@attribute Class{MIT,NUC,CYT,ME1,ME2,ME3,EXC,VAC,POX,ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.58, 0.61, 0.47, 0.13, 0.5, 0.7167304810524756, 0.48, 0.22, MIT
0.6, 0.4, 0.52, 0.6226434930280418, 0.5, 0.1430804049067852, 0.53, 0.22, MIT
0.66, 0.39647360049571695, 0.45, 0.12769944293603755, 0.5, 0.0, 0.46, 0.9578425197298271, MIT
0.43, 0.53, 0.52, 0.13, 0.9110496025325381, 0.0, 0.14898624164261534, 0.22, CYT
0.63, 0.67, 0.57, 0.19353423015995283, 0.5, 0.0, 0.49, 0.22, MIT
0.38, 0.61, 0.61, 0.12, 0.5, 0.0, 0.01814709073820782, 0.47, CYT
0.45342322740783525, 0.6238533753188917, 0.51, 0.28, 0.5, 0.0, 0.58, 0.22, VAC
0.42, 0.24, 0.34, 0.16, 0.9189686507263614, 0.0, 0.5, 0.8217653105551762, ME3
0.64, 0.9737982624684922, 0.56, 0.806913765102372, 0.5, 0.0, 0.45, 0.22, CYT
0.43, 0.35, 0.52, 0.39778457777523074, 0.5, 0.0, 0.0180730233034289, 0.22, MIT
0.47, 0.39, 0.59, 0.15, 0.5, 0.0, 0.57, 0.22, CYT
0.63, 0.6231351979154012, 0.3162533607278609, 0.4, 0.5, 0.0, 0.5, 0.22, MIT
0.39, 0.44, 0.35747277879330164, 0.16, 0.5, 0.0, 0.55, 0.22, ME3
0.988437917607007, 0.52, 0.59, 0.3, 0.5, 0.0, 0.51, 0.35, NUC
0.4, 0.45, 0.56, 0.2, 0.5, 0.49229099545215504, 0.3971158884319281, 0.22, CYT
0.61, 0.72, 0.39, 0.3491301795814955, 0.5, 0.3994903352226807, 0.58, 0.04371387349528118, MIT
0.3, 0.56, 0.28073445537843145, 0.18, 0.5, 0.0, 0.5, 0.22, CYT
0.27254653652025074, 0.1497151330229163, 0.5, 0.26471194002421383, 0.6850093689712252, 0.5, 0.5, 0.27, POX
0.67, 0.62, 0.54, 0.43, 0.5, 0.0, 0.53, 0.22, MIT
0.6, 0.1831733029063729, 0.57, 0.39186187237311665, 0.9695237642083139, 0.28635187997397776, 0.41, 0.26, CYT
0.3841381159667247, 0.32, 0.64, 0.3, 0.760709686149077, 0.0, 0.63, 0.22, NUC
0.28, 0.37, 0.61, 0.09, 0.5, 0.0, 0.52, 0.55, NUC
0.42, 0.43, 0.56, 0.01386608905481782, 0.5, 0.0, 0.49, 0.22, CYT
0.49, 0.47, 0.53, 0.16, 0.5, 0.08185461205240678, 0.48, 0.27, NUC
0.4, 0.42, 0.71, 0.6189492842226637, 0.5, 0.0, 0.54, 0.8286637160528134, CYT
0.20692070296661014, 0.41, 0.55, 0.07412730112535118, 0.5, 0.0, 0.5, 0.27, CYT
0.49, 0.43, 0.51, 0.03400912392745007, 0.5, 0.0, 0.47, 0.22, CYT
0.48587991643368267, 0.38, 0.30439654541769917, 0.18, 0.5, 0.0, 0.48, 0.6241285834983291, CYT
0.52, 0.9540003133225256, 0.51, 0.54, 0.5, 0.0, 0.55, 0.27, MIT
0.63, 0.56, 0.45, 0.58, 0.5, 0.0, 0.51, 0.22, MIT
0.58, 0.58, 0.58, 0.49, 0.5, 0.0, 0.49, 0.26, MIT
0.72, 0.62, 0.5833678670212086, 0.29, 0.5280012285867709, 0.0, 0.41591632921619254, 0.28, MIT
0.72, 0.61, 0.37, 0.3, 0.5, 0.05019010689346821, 0.57, 0.22, MIT
0.46, 0.43, 0.38, 0.33, 0.5, 0.0, 0.48, 0.28, MIT
0.55, 0.45, 0.45, 0.54, 0.557526950737817, 0.0, 0.5, 0.22, MIT
0.998961407679357, 0.46, 0.59, 0.49, 0.5, 0.0, 0.56, 0.22, MIT
0.78, 0.74, 0.58, 0.25, 1.0, 0.7798396011488138, 0.08217587353712318, 0.07987441310656127, ERL
0.7, 0.65, 0.4265101570441644, 0.28, 0.5, 0.0, 0.6, 0.4, VAC
0.41, 0.45, 0.53, 0.17, 0.9592578376082839, 0.5366847718569182, 0.51, 0.25, NUC
0.36, 0.6990217425066563, 0.33, 0.14, 0.5, 0.0, 0.57, 0.31, ME3
0.46, 0.54, 0.9269055630538858, 0.15, 0.5, 0.0, 0.59, 0.22, MIT
0.45, 0.3862488712361662, 0.57, 0.14618007143637632, 0.5, 0.02469476700404071, 0.52, 0.18, CYT
0.27, 0.39, 0.66, 0.11, 0.5, 0.0, 0.44, 0.22, MIT
0.34, 0.42, 0.3, 0.23, 0.5, 0.0, 0.5766823608816327, 0.22, ME3
0.42, 0.32, 0.5, 0.21, 0.5, 0.0, 0.51, 0.22, NUC
0.36, 0.5082686749562315, 0.49, 0.8723674306814483, 0.5, 0.0, 0.51, 0.22, NUC
0.21945151245907218, 0.56, 0.47, 0.2, 0.6324597297079069, 0.0, 0.5, 0.38, NUC
0.5, 0.51, 0.4288064775543302, 0.6956991203352109, 0.5, 0.0, 0.48, 0.25, NUC
0.7943302734508948, 0.43, 0.49, 0.79, 0.5, 0.0, 0.49, 0.63, NUC
0.56, 0.52, 0.55, 0.19, 0.5, 0.029627116375981623, 0.54, 0.1697268905513284, CYT
0.61, 0.3, 0.3890951465766633, 0.12, 0.5, 0.0, 0.49, 0.27, NUC
0.78, 0.9631507634658252, 0.32, 0.9349970747565378, 0.5, 0.0, 0.53, 0.04502463271958396, ME1
0.52, 0.75, 0.37, 0.14, 0.999373205820884, 0.0, 0.46, 0.22, ME3
0.59, 0.58, 0.46, 0.6100923939631535, 0.5, 0.0, 0.56, 0.6863723713174398, CYT
0.703636363545348, 0.48107613194991744, 0.42, 0.19, 0.5, 0.0, 0.53, 0.7958216364020066, ME3
0.73, 0.4697825394919567, 0.41, 0.9917354325278978, 0.814828568211484, 0.0, 0.46, 0.6076466270274591, ME2
0.77, 0.9619031652556507, 0.47, 0.37, 0.5, 0.0, 0.48, 0.5715654062972324, EXC
0.43, 0.51, 0.48, 0.4925319423183175, 0.5205752437516523, 0.015589295622331393, 0.5, 0.22, CYT
0.33, 0.44, 0.34421677766698805, 0.08, 0.5, 0.0, 0.4645858936394997, 0.46292455738012783, NUC
0.1922290040581089, 0.47, 0.58, 0.6929518991832043, 0.8968953687923251, 0.0, 0.49, 0.28, CYT
0.37, 0.34, 0.32, 0.22, 0.5, 0.406896977689326, 0.56, 0.22, ME3
0.37, 0.43, 0.62, 0.27, 0.5, 0.0, 0.48, 0.22, NUC
0.7, 0.69, 0.43, 0.33, 0.5, 0.0, 0.22415712545955485, 0.9699952446320083, ME1
0.51, 0.35, 0.46, 0.15, 0.5, 0.0, 0.51, 0.42, CYT
0.59, 0.65, 0.52, 0.3, 0.5, 0.0, 0.46, 0.31, CYT
0.54, 0.56, 0.5814444402026582, 0.18, 0.5, 0.0, 0.45, 0.25, NUC
0.49, 0.43, 0.48, 0.15, 0.5, 0.0, 0.13142506645327084, 0.25, CYT
0.49, 0.47, 0.52, 0.16, 0.5, 0.30042726204042025, 0.53, 0.28, CYT
0.49, 0.42, 0.54, 0.17, 0.5, 0.0, 0.5, 0.36, CYT
0.2, 0.39707392046159923, 0.31952595981991055, 0.1, 0.5, 0.0, 0.48, 0.027262156835585402, ME3
0.55, 0.41, 0.56, 0.27898260887688553, 0.8265199546763953, 0.0, 0.52, 0.4839583270912893, CYT
0.28, 0.51, 0.55, 0.11, 0.5, 0.6865956004351833, 0.5541467768848284, 0.22, NUC
0.56, 0.57, 0.63, 0.39, 1.0, 0.0, 0.59, 0.48928485938564054, NUC
0.8978675437504117, 0.7279112870124894, 0.53, 0.18, 0.6659774006497994, 0.0, 0.42, 0.38, CYT
0.47, 0.6235475638377358, 0.53, 0.62, 0.5, 0.0, 0.46, 0.22, MIT
0.39, 0.39, 0.55, 0.52, 0.5, 0.0, 0.045252616951533736, 0.16, NUC
0.48, 0.57, 0.5, 0.09, 0.5, 0.0, 0.52, 0.42, NUC
0.44, 0.41, 0.58, 0.2, 0.5, 0.0, 0.57, 0.25, CYT
0.45, 0.4034452870729019, 0.51, 0.64, 0.5, 0.0, 0.54, 0.358301602620236, MIT
